tweet_id,source,text,created_at,entities,keywords,inserted_at,slogan
2014224060704559390,Reuters,Former Texas police officer acquitted in Uvalde school shooting trial https://t.co/iZwiUav3ku https://t.co/iZwiUav3ku,,"{'People': ['Former Texas police officer'], 'Countries': [], 'Orgs': [], 'Slogan': []}","['Crime', 'Justice', 'Legal', 'Uvalde', 'Shooting']",2026-01-22 06:37:10.483139,Justice Served
2014224026197999783,AJEnglish,LIVE: Trump to lead signing of charter for Gaza ‘Board of Peace’ in Davos https://t.co/0LVwEPAhSn https://t.co/TsFqNPzNrb,,"{'People': ['Trump'], 'Countries': ['Gaza'], 'Orgs': ['Board of Peace'], 'Slogan': ''}",['Politics'],2026-01-22 06:37:28.828630,Peace Charter
2014228812108832915,Reuters,Davos 2026 - NATO chief Mark Rutte attends panel discussion on Ukraine https://t.co/PWk5ba2QaM,,"{'people': ['Mark Rutte'], 'countries': ['Ukraine'], 'orgs': ['NATO']}","['Politics', 'War']",2026-01-22 06:49:35.500289,Davos Discussion
2014227824043794915,Reuters,Hong Kong begins national security trial of Tiananmen vigil group https://t.co/tEuRIocNdB https://t.co/tEuRIocNdB,,"{'People': [], 'Countries': ['Hong Kong'], 'Orgs': ['Tiananmen vigil group'], 'Slogan': ''}","['Politics', 'National Security', 'Trials']",2026-01-22 06:49:37.473273,Justice Delayed
2014227310698779078,Reuters,"Billboards, posters, and murals calling for the return of Nicolas Maduro and his wife, Cilia Flores, have spread across Caracas, with messages ranging from ""We want them back"" to ""Free Maduro and Cilia.""

#nicolasmaduro #ciliaflores #billboard #caracas #venezuela https://t.co/cgmNU9BtKm",,"{'people': ['Nicolas Maduro', 'Cilia Flores'], 'countries': ['Venezuela'], 'orgs': [], 'slogan': []}","['Politics', 'Protests']",2026-01-22 06:49:39.287445,Bring Back
2014228033272426939,AJEnglish,Swiss food giants Nestle has also recalled infant formula batches in recent weeks over toxin fears. https://t.co/NPV6f3wJC6,,"{'People': [], 'Countries': ['Switzerland'], 'Orgs': ['Nestle'], 'Slogan': []}","['Food Safety', 'Infant Formula', 'Toxins']",2026-01-22 06:50:00.622055,Safety Recall
2014226888873349442,AJEnglish,"US President Donald Trump is set to formally announce the first charter of his so-called “Board of Peace“, a body for resolving international conflicts with a $1bn price tag for permanent membership.

🔴 Follow our LIVE coverage: https://t.co/1IFNaqLcJm https://t.co/9RATfrLzKq",,"{'People': ['Donald Trump'], 'Countries': ['US'], 'Orgs': ['Board of Peace']}","['Politics', 'International conflicts']",2026-01-22 06:50:02.153107,Peace Charter
2014231631377150324,Reuters,Australia begins day of mourning for victims of Bondi Beach attack https://t.co/irENPBn9gZ https://t.co/irENPBn9gZ,,"{'People': [], 'Countries': ['Australia'], 'Orgs': [], 'Slogan': []}","['Mourning', 'Attack', 'Bondi Beach']",2026-01-22 07:02:07.437706,Mourning Victims
2014229076349694002,Reuters,"New York City's only Republican-held congressional district must be redrawn, judge orders https://t.co/0qlAcx6GXx https://t.co/0qlAcx6GXx",,"{'People': [], 'Countries': [], 'Orgs': [], 'Slogan': []}","['Politics', 'Redistricting', 'Judicial']",2026-01-22 07:02:09.163510,District Redrawn
2014229617997955540,BBCWorld,Outrage after Indian man drowns in open pit after begging for help for hours https://t.co/7gok8XW4Di,,"{'People': ['Indian man'], 'Countries': ['India'], 'Orgs': [], 'Slogan': []}","['Drowning', 'Help', 'Outrage']",2026-01-22 07:02:30.980879,Desperate Plea
2014234110038856072,Reuters,Pats CB Carlton Davis III (concussion) back at practice https://t.co/f9aH8YpPhp https://t.co/f9aH8YpPhp,,"{'People': ['Carlton Davis III'], 'Countries': [], 'Orgs': ['Pats'], 'Slogan': []}","['Sports', 'Football', 'Practice']",2026-01-22 07:14:43.896666,Back Practice
2014232850812248354,Reuters,Duke QB Darian Mensah can't sign elsewhere until ruling https://t.co/tHrXZRSfI7 https://t.co/tHrXZRSfI7,,"{'People': ['Darian Mensah'], 'Countries': [], 'Orgs': ['Duke'], 'Slogan': ''}","['Sports', 'Football']",2026-01-22 07:14:45.410311,QB Ruling
2014237886976008529,Reuters,South Korea prosecutor appeals court ruling on ex-President Yoon's obstruction charges https://t.co/dQeUsesIZC https://t.co/dQeUsesIZC,,"{'People': ['Yoon'], 'Countries': ['South Korea'], 'Orgs': [], 'Slogan': []}","['Politics', 'Law']",2026-01-22 07:27:21.273790,Justice Appeal
2014237847403004050,Reuters,Some Venezuelans scattered across Latin America say they are weighing whether to plot a future back home as the US ouster of long-time leader Nicolas Maduro raises cautious hopes https://t.co/KZT6GfGpHb https://t.co/lRjm6kgCFi,,"{'People': ['Nicolas Maduro'], 'Countries': ['Venezuela', 'Latin America', 'US'], 'Orgs': [], 'Slogan': []}","['Politics', 'Migration', 'Leadership']",2026-01-22 07:27:23.093801,Future Uncertainty
2014236589149593972,Reuters,"US President Trump said Russian President Putin had accepted his invitation to join his Board of Peace initiative aimed at resolving global conflicts, a statement that Putin quickly countered, saying that the invitation was only under consideration https://t.co/dqV2L2sk6i https://t.co/mJlRuLFQ3j",,"{'People': ['Trump', 'Putin'], 'Countries': ['US', 'Russia'], 'Orgs': ['Board of Peace']}","['Politics', 'International Relations', 'Conflict Resolution']",2026-01-22 07:27:24.987555,Peace Initiative
2014240517702504607,Reuters,Davos 2026 - Gavin Newsom speaks at the WEF https://t.co/7Co0dXPEZr,,"{'People': ['Gavin Newsom'], 'Countries': [], 'Orgs': ['WEF'], 'Slogan': []}","['Politics', 'Economy']",2026-01-22 07:39:54.792293,Davos Dialogues
2014240407060701473,Reuters,Chile’s fire-ravaged communities pull together as frustrations mount over state response https://t.co/BKMA48HeuO https://t.co/BKMA48HeuO,,"{'People': [], 'Countries': ['Chile'], 'Orgs': [], 'Slogan': []}","['Fire', 'Communities', 'State Response']",2026-01-22 07:39:56.448680,Community Resilience
2014240364157395162,Reuters,"The US is due to officially exit the World Health Organization on January 22, in the face of warnings it will hit both US health and global health and also in violation of a US law that requires Washington to pay the UN health agency $260 million in fees that it owes https://t.co/fOTeIRGXZz",,"{'People': [], 'Countries': ['US'], 'Orgs': ['World Health Organization', 'UN'], 'Slogan': []}","['Politics', 'Health', 'International Relations']",2026-01-22 07:39:58.100606,Health Exit
2014240706479481080,BBCWorld,Three dead in New South Wales shooting https://t.co/r4kWghVHQc,,"{'People': [], 'Countries': [], 'Orgs': [], 'Slogan': []}","['Shooting', 'Crime']",2026-01-22 07:40:16.498312,Tragic Incident
2014244183150637123,Reuters,"Broncos QB Bo Nix terms injury 'devastating,' has confidence in Jarrett Stidham https://t.co/LNHKKShMfQ https://t.co/LNHKKShMfQ",,"{'People': ['Bo Nix', 'Jarrett Stidham'], 'Orgs': ['Broncos']}","['Sports', 'Injury', 'Football']",2026-01-22 07:52:31.134317,Injury Confidence
2014242926830743664,Reuters,"Putin says he will meet US envoys Witkoff, Kushner on Thursday https://t.co/Q7dVyF0rfS https://t.co/Q7dVyF0rfS",,"{'People': ['Putin', 'Witkoff', 'Kushner'], 'Countries': ['US']}",['Politics'],2026-01-22 07:52:32.779226,Diplomatic Meeting
2014241687963422941,Reuters,From Breakingviews - Breakingviews - Walmart's India payments IPO has too much swagger https://t.co/dinHGLVLhj https://t.co/dinHGLVLhj,,"{'People': [], 'Countries': ['India'], 'Orgs': ['Walmart'], 'Slogan': []}","['Finance', 'IPO', 'Retail']",2026-01-22 07:52:34.434281,Payment Swagger
2014246740170342688,Reuters,"Reports: Falcons hiring Tommy Rees as OC, rejoining new head coach https://t.co/OovAJhiFop https://t.co/OovAJhiFop",,"{'People': ['Tommy Rees'], 'Orgs': ['Falcons'], 'Countries': [], 'Slogan': []}","['Sports', 'Football', 'Coaching']",2026-01-22 08:05:06.249257,Coaching Transition
2014250477378994317,Reuters,WNBA season set to start May 8 despite impasse https://t.co/HhenVBEUWY https://t.co/HhenVBEUWY,,[],"['Sports', 'WNBA']",2026-01-22 08:17:43.860692,Season Start
2014249505412218930,Reuters,Davos 2026 - Isaac Herzog speaks at the WEF https://t.co/Em2OhSj9QJ,,"{'people': ['Isaac Herzog'], 'countries': [], 'orgs': ['WEF'], 'slogan': []}","['Politics', 'Economy', 'Davos', 'World Economic Forum']",2026-01-22 08:17:45.982296,Davos Dialogues
2014249214448902598,Reuters,"Sabres sign F Josh Doan to 7-year, $48.65M contract https://t.co/Rv8u0V5D9J https://t.co/Rv8u0V5D9J",,"{'People': ['Josh Doan'], 'Countries': [], 'Orgs': ['Sabres'], 'Slogan': ''}","['Sports', 'Hockey', 'Contract']",2026-01-22 08:17:47.490821,Future Deal
2014252989272281139,Reuters,Lopez double fires Barcelona to 4-2 comeback win at Slavia Prague https://t.co/Rr7wU2cDG5 https://t.co/Rr7wU2cDG5,,"{'People': ['Lopez'], 'Countries': ['Spain', 'Czech Republic'], 'Orgs': ['Barcelona', 'Slavia Prague']}","['Sports', 'Football', 'Comeback']",2026-01-22 08:30:17.147503,Victory Secured
2014253519767822535,BBCWorld,"South African police not yet able to defeat gangs, minister says https://t.co/PAYOaSQ4y7",,"{'People': ['minister'], 'Countries': ['South Africa'], 'Orgs': [], 'Slogan': []}","['Crime', 'Policing', 'Gang Violence']",2026-01-22 08:30:36.753713,Gang Control
2014256766796648559,Reuters,Defending champ Sepp Straka feeling heat of competition at The American Express https://t.co/aDIHKHPONn https://t.co/aDIHKHPONn,,"{'People': ['Sepp Straka'], 'Countries': [], 'Orgs': ['The American Express'], 'Slogan': []}","['Sports', 'Golf', 'Competition']",2026-01-22 08:42:50.133391,Champ Challenge
2014256721892614164,Reuters,"US President Donald Trump’s retreat from threats of force as an option for acquiring Greenland reflected economic pressure rather than a settled policy shift, UC Santa Cruz lecturer and author Nolan Higdon said https://t.co/eZUm7Z8ovb",,"{'People': ['Donald Trump', 'Nolan Higdon'], 'Countries': ['Greenland'], 'Orgs': ['UC Santa Cruz']}","['Politics', 'Economic Pressure']",2026-01-22 08:42:51.997614,Policy Retreat
2014258025398218989,Reuters,Chelsea's Caicedo scores to break stubborn Pafos defence https://t.co/2iVDStcnAj https://t.co/2iVDStcnAj,,"{'People': ['Caicedo'], 'Countries': [], 'Orgs': ['Chelsea', 'Pafos'], 'Slogan': ''}","['Sports', 'Football', 'Soccer']",2026-01-22 08:55:25.392164,Defensive Breakthrough
2014257822188613687,Reuters,Friedrich Merz special addresses Davos https://t.co/ckMqHju6SP,,"{'People': ['Friedrich Merz'], 'Countries': [], 'Orgs': ['Davos'], 'Slogan': []}","['Politics', 'Economy']",2026-01-22 08:55:27.195011,Davos Address
2014258780230537692,AJEnglish,"US President Donald Trump’s 'Board of Peace' is largely made up of Western billionaires and senior public figures assigned to oversee his 20-point plan for Gaza.

Here are some of its members ⤵️

🔗: https://t.co/k8KtdPgHVf | #Infograph https://t.co/6SJ0TnAScy",,"{'people': ['Donald Trump'], 'countries': ['US', 'Gaza'], 'orgs': ['Board of Peace'], 'slogan': ''}","['Politics', 'Gaza', 'Billionaires', 'Public Figures']",2026-01-22 08:55:48.620200,Peace Plan
2014263247432733113,Reuters,Trump takes part in board of peace charter announcement https://t.co/uyUL2558r4,,"{'People': ['Trump'], 'Countries': [], 'Orgs': ['board of peace'], 'Slogan': []}","['Politics', 'Peace']",2026-01-22 09:07:54.844109,Peace Initiative
2014263054150541684,Reuters,ASEAN chair Philippines hosts Myanmar 'stakeholder meeting' to push stalled peace bid https://t.co/UdTdYjFZ4X https://t.co/UdTdYjFZ4X,,"{'People': [], 'Countries': ['Philippines', 'Myanmar'], 'Orgs': ['ASEAN'], 'Slogan': ''}","['Politics', 'Peace', 'Diplomacy']",2026-01-22 09:07:56.578239,Peace Bid
2014263030754816089,Reuters,"Tokyo Electric Power will shut down the No.6 reactor at the Kashiwazaki-Kariwa nuclear power plant after a malfunction was detected early on January 21, a day after the unit went online for the first time in more than 13 years https://t.co/nJ8t4svCTc",,"{'People': [], 'Countries': ['Japan'], 'Orgs': ['Tokyo Electric Power'], 'Slogan': []}","['Energy', 'Nuclear', 'Power', 'Shutdown']",2026-01-22 09:07:58.759886,Nuclear Shutdown
2014262954951164350,BBCWorld,Japan suspends world's largest nuclear plant hours after restart https://t.co/JrCbk3MJeu,,"{'Countries': ['Japan'], 'Orgs': ['nuclear plant']}","['Energy', 'Nuclear', 'Environment']",2026-01-22 09:08:16.494641,Nuclear Shutdown
2014261687310750160,AJEnglish,"Israel’s far-right National Security Minister Itamar Ben-Gvir approved the issuance of gun licences to Israelis in 18 additional illegal settlements in the occupied West Bank.

The UN reports that over 1,800 Israeli settler attacks were recorded in 2025 https://t.co/emniTgAhhf https://t.co/quJenN7UWa",,"{'People': ['Itamar Ben-Gvir'], 'Countries': ['Israel', 'West Bank'], 'Orgs': ['UN'], 'Slogan': ''}","['Politics', 'Security', 'Settlements', 'Conflict', 'Violence']",2026-01-22 09:08:24.121686,Security Measures
2014266788133908872,Reuters,"Donald Trump names JD Vance, Marco Rubio and Scott Bessent as Republicans who could carry on his legacy, in the second part of a wide-ranging interview with NewsNation's Katie Pavlich Tonight https://t.co/U1JfRobwZO",,"{'People': ['Donald Trump', 'JD Vance', 'Marco Rubio', 'Scott Bessent', 'Katie Pavlich'], 'Orgs': ['NewsNation']}",['Politics'],2026-01-22 09:20:32.011241,Carry Legacy
2014265576529564114,Reuters,"After vanishing from view, two US-seized Venezuela oil tankers reappear near Puerto Rico https://t.co/D8j05V7tpQ https://t.co/D8j05V7tpQ",,"{'People': [], 'Countries': ['US', 'Venezuela', 'Puerto Rico'], 'Orgs': [], 'Slogan': []}","['Oil', 'Tanks', 'Politics']",2026-01-22 09:20:33.725859,Oil Reappearance
2014264322763927664,Reuters,AB Foods confirms Primark's Christmas quarter sales fell 2.7% https://t.co/pjmuAuSGLw https://t.co/pjmuAuSGLw,,"{'People': [], 'Countries': [], 'Orgs': ['AB Foods', 'Primark'], 'Slogan': []}","['Business', 'Retail', 'Sales']",2026-01-22 09:20:35.271931,Sales Decline
2014265512901873848,BBCBreaking,UK holds off joining US President Donald Trump's Board of Peace as as Foreign Secretary Yvette Cooper questions Putin's involvement https://t.co/ntRqa7Hu4M,,"{'people': ['Donald Trump', 'Yvette Cooper', 'Putin'], 'countries': ['UK', 'US'], 'orgs': ['Board of Peace']}",['Politics'],2026-01-22 09:20:46.128704,Peace First
2014265682070810704,BBCWorld,Two dead and several missing as New Zealand reels from deadly landslides https://t.co/rS86O9FonA,,"{'People': [], 'Countries': ['New Zealand'], 'Orgs': [], 'Slogan': []}","['Natural Disasters', 'Landslides']",2026-01-22 09:20:53.210268,Landslide Tragedy
2014269404943360106,Reuters,Knicks snap losing streak with historic beatdown of Nets https://t.co/YelakQmNrX https://t.co/YelakQmNrX,,"{'People': [], 'Countries': [], 'Orgs': ['Knicks', 'Nets'], 'Slogan': []}","['Sports', 'Basketball', 'NBA']",2026-01-22 09:33:07.737542,Historic Victory
2014268915019366900,Reuters,"President Trump will launch his Board of Peace, originally envisaged to help end the Gaza war but which he now sees having a wider role that Europe and some others fear will rival or undermine the United Nations https://t.co/sy5KsoeqSb",,"{'People': ['President Trump'], 'Countries': ['Gaza', 'Europe'], 'Orgs': ['United Nations'], 'Slogan': []}","['Politics', 'War']",2026-01-22 09:33:09.296598,Peace Initiative
2014268095196496332,Reuters,"Top 25 roundup: Andrej Stojakovic, No. 11 Illinois dump Maryland https://t.co/MbHt8Z7rQt https://t.co/MbHt8Z7rQt",,"{'People': ['Andrej Stojakovic'], 'Countries': [], 'Orgs': ['Illinois', 'Maryland'], 'Slogan': ''}","['Sports', 'Basketball', 'College']",2026-01-22 09:33:11.104944,
2014268085239247103,AJEnglish,"US President Donald Trump dropped his threat to impose tariffs on European countries opposed to his bid to take control of Greenland on Wednesday, after he and NATO leader Mark Rutte agreed on a ‘framework’ for a future deal involving the island and Arctic region. https://t.co/UmDt9uqqG1",,"{'People': ['Donald Trump', 'Mark Rutte'], 'Countries': ['United States', 'Greenland'], 'Orgs': ['NATO']}","['Politics', 'Tariffs', 'International Relations', 'Greenland', 'Arctic']",2026-01-22 09:33:33.419352,Future Deal
2014273128407384135,Reuters,Vikings DC Brian Flores signs contract but still head-coaching candidate https://t.co/nnHlueFqwD https://t.co/nnHlueFqwD,,"{'People': ['Brian Flores'], 'Orgs': ['Vikings']}","['Sports', 'Coaching']",2026-01-22 09:45:39.743593,Coaching Contract
2014271885026930843,Reuters,NHL roundup: Clayton Keller's OT goal lifts Mammoth past Flyers https://t.co/RZ4iUINJqt https://t.co/RZ4iUINJqt,,"{'People': ['Clayton Keller'], 'Orgs': ['NHL', 'Mammoth', 'Flyers']}","['Sports', 'Hockey', 'NHL']",2026-01-22 09:45:41.402438,Overtime Victory
2014270615499264007,Reuters,NBA roundup: Knicks pummel Nets for historic 54-point win https://t.co/qj49X3tKAt https://t.co/qj49X3tKAt,,"{'People': [], 'Countries': [], 'Orgs': ['NBA', 'Knicks', 'Nets'], 'Slogan': []}","['Sports', 'Basketball', 'NBA', 'Knicks', 'Nets', 'Win']",2026-01-22 09:45:43.124736,Historic Victory
2014270269540446489,AJEnglish,"Europe cannot condemn colonialism à la carte — #AJOpinion by @MariaBelen_Fdez ⤵️

🔗: https://t.co/aLd4CHt50H https://t.co/swQqa0FzJZ",,"{'people': ['Maria Belen Fernandez'], 'countries': ['Europe'], 'orgs': [], 'slogan': []}","['Colonialism', 'Opinion']",2026-01-22 09:46:07.327340,Colonialism Condemnation
2014275192466670052,Reuters,View of Gaza as Trump makes ‘Board of Peace’ announcement in Davos https://t.co/3KhyzYKjBG,,"{'People': ['Trump'], 'Countries': ['Gaza'], 'Orgs': ['Board of Peace', 'Davos']}",['Politics'],2026-01-22 09:58:15.544426,Peace Announcement
2014274412887892057,Reuters,Son-in-law of Venezuela opposition leader Edmundo Gonzalez freed from prison https://t.co/e9MPvUjVYO https://t.co/e9MPvUjVYO,,"{'People': ['Edmundo Gonzalez'], 'Countries': ['Venezuela'], 'Orgs': [], 'Slogan': []}","['Politics', 'Opposition', 'Prison']",2026-01-22 09:58:17.504452,Freedom Fight
2014273700103938456,Reuters,Prince Harry lawsuit against Daily Mail continues https://t.co/jgFWdRL0Th,,"{'People': ['Prince Harry'], 'Orgs': ['Daily Mail']}","['Law', 'Media']",2026-01-22 09:58:18.817341,Justice Served
2014276112885350536,AJEnglish,"Donald Trump aims to remove Cuba’s leadership and is actively seeking government insiders in Havana who are willing to make a deal with Washington to “push out the Communist regime”, according to a report in The Wall Street Journal https://t.co/l1wvfyns9Z https://t.co/zuDZuFbgdR",,"{'People': ['Donald Trump'], 'Countries': ['Cuba', 'Washington'], 'Orgs': ['The Wall Street Journal'], 'Slogan': ['Communist regime']}","['Politics', 'Government', 'Insiders', 'Cuba', 'Leadership']",2026-01-22 09:58:41.226208,Remove Regime
2014279437756309538,Reuters,Vacherot shows Shanghai success was no fluke by shining in Melbourne https://t.co/clNnOdpIDQ https://t.co/clNnOdpIDQ,,"{'People': ['Vacherot'], 'Countries': ['China'], 'Orgs': [], 'Slogan': []}","['Sports', 'Athletics']",2026-01-22 10:10:47.895283,Success Repeated
2014279371121447154,Reuters,Malaysia's AirAsia X targets $500 million to $600 million in debt restructuring after the budget airline this week bought the short-haul aviation business of Capital A https://t.co/5wCoI6hKNx https://t.co/OxannsiGCB,,"{'People': [], 'Countries': ['Malaysia'], 'Orgs': ['AirAsia X', 'Capital A'], 'Slogan': []}","['Aviation', 'Debt Restructuring', 'Business']",2026-01-22 10:10:49.109183,Budget Airlines
2014278213468647786,Reuters,Trump takes part in board of peace charter announcement https://t.co/zAoHJbRiOp,,"{'People': ['Trump'], 'Countries': [], 'Orgs': [], 'Slogan': []}","['Politics', 'Peace', 'Charter']",2026-01-22 10:10:50.294156,Peace Announcement
2014276893923561489,AJEnglish,Barcelona avoid blip in Prague to maintain Champions League top eight hope https://t.co/VLLFeT7bJc https://t.co/z8aMtZ7LbH,,"{'People': [], 'Countries': ['Barcelona', 'Prague'], 'Orgs': ['Champions League'], 'Slogan': []}","['Sports', 'Football', 'Champions League']",2026-01-22 10:11:11.834419,Champions League
2014276875615416667,AJEnglish,Djokovic eases past qualifier Maestrelli at Australian Open https://t.co/SyJuqAoKvz https://t.co/66wuWtZVj6,,"{'people': ['Djokovic', 'Maestrelli'], 'countries': [], 'orgs': ['Australian Open'], 'slogan': ''}","['Sports', 'Tennis']",2026-01-22 10:11:13.944106,Open Victory
2014280710962438256,Reuters,Davos: Aramco CEO says oil glut predictions are exaggerated https://t.co/f4BU7csz1D https://t.co/f4BU7csz1D,,"{'People': ['Aramco CEO'], 'Countries': [], 'Orgs': ['Aramco'], 'Slogan': ''}","['Economy', 'Oil', 'Energy']",2026-01-22 10:23:18.866144,Oil Predictions
2014280579957592367,BBCWorld,Trump to meet Zelensky as US envoy says ending war with Russia down to one issue https://t.co/qduGMYYoyX,,"{'people': ['Trump', 'Zelensky'], 'countries': ['US', 'Russia'], 'orgs': [], 'slogan': ''}","['Politics', 'War']",2026-01-22 10:23:40.522346,End Conflict
2014281930976452902,AJEnglish,"“If my mother had been willing to kill protesters, she would still be in power.”

– Sheikh Hasina’s son, Sajeed Wazed Joy, on her government’s defenestration from Bangladeshi politics

Watch the full interview with @SreenivasanJain ➡️ https://t.co/bRjLe8wLlE https://t.co/32p0eEw8jn",,"{'people': ['Sheikh Hasina', 'Sajeed Wazed Joy', 'Sreenivasan Jain'], 'countries': ['Bangladesh'], 'orgs': [], 'slogan': ''}",['Politics'],2026-01-22 10:23:46.709210,Power Struggle
2014280490249765306,AJEnglish,"AJ EXCLUSIVE: Umer Khalid, a Palestine Action-linked remand prisoner, plans to refuse fluids as well as food, hoping his 'drastic action' will pressure the UK government to address alleged complicity in Israel’s war.

🔗: https://t.co/cVLCUzE04U https://t.co/EL3SHROGpQ",,"{'people': ['Umer Khalid'], 'countries': ['Palestine', 'UK', 'Israel'], 'orgs': ['Palestine Action'], 'slogan': ''}","['Politics', 'Human Rights', 'War']",2026-01-22 10:23:48.511509,Drastic Action
2014285704390492308,Reuters,Vaccine makers feel a chill as US Health Secretary Kennedy's rhetoric becomes reality https://t.co/BZhEHDFrxA https://t.co/BZhEHDFrxA,,"{'people': ['Kennedy'], 'countries': ['US'], 'orgs': ['Health Secretary'], 'slogan': []}","['Health', 'Vaccine', 'Politics']",2026-01-22 10:35:55.097446,Vaccine Reality
2014283186293919916,Reuters,"South Korea launches landmark laws to regulate AI, startups warn of compliance burdens https://t.co/NgmbWnvbnk https://t.co/NgmbWnvbnk",,"{'People': [], 'Countries': ['South Korea'], 'Orgs': [], 'Slogan': []}","['Technology', 'AI', 'Regulation', 'Startups']",2026-01-22 10:35:57.263213,AI Regulation
2014283145902965058,Reuters,"South Korea's economy unexpectedly shrank in the final quarter of 2025, marking the biggest slump in three years on weaker investment and exports, but the global AI boom is set to improve the outlook https://t.co/I24lZL2opO https://t.co/A8D7Ca9R4N",,"{'People': [], 'Countries': ['South Korea'], 'Orgs': [], 'Slogan': []}","['Economy', 'Investment', 'Exports', 'AI Boom']",2026-01-22 10:35:59.480915,Economic Resurgence
2014285631195676672,AJEnglish,"The US president has just started speaking in Davos.

Trump claimed that 59 countries are involved in Middle East peace, suggesting many have expressed support for his proposed Board of Peace.

🔴 LIVE updates: https://t.co/9c4LkE88ak https://t.co/YLUt0NTKaD",,"{'People': ['Trump'], 'Countries': ['United States', 'Middle East'], 'Orgs': ['Board of Peace']}","['Politics', 'Peace', 'International Relations']",2026-01-22 10:36:25.755593,Peace Proposal
2014284872265662916,AJEnglish,"BREAKING: Trump kicks off ceremony to launch his 'Board of Peace', saying  'everybody' wants to be on it

🔴 LIVE updates: https://t.co/fv53pScePG https://t.co/RfYM0dguAU",,"{'people': ['Trump'], 'countries': [], 'orgs': ['Board of Peace'], 'slogan': ''}",['Politics'],2026-01-22 10:36:27.066966,Peace Initiative
2014288229046894802,Reuters,Gambler sentenced to 2 years in prison for NBA betting scandal https://t.co/iaHAc2MwXh https://t.co/iaHAc2MwXh,,"{'People': ['Gambler'], 'Orgs': ['NBA']}","['Crime', 'Gambling', 'Sports']",2026-01-22 10:48:34.341923,Betting Scandal
2014286963675685294,Reuters,Putin to discuss Ukraine peace with U.S. envoys after Trump says a deal is reasonably close https://t.co/4s7H8WkQWc https://t.co/4s7H8WkQWc,,"{'People': ['Putin', 'Trump'], 'Countries': ['Ukraine', 'U.S.'], 'Orgs': [], 'Slogan': ''}","['Politics', 'Peace', 'Diplomacy']",2026-01-22 10:48:35.914418,Peace Talks
2014286887599452422,BBCWorld,Indian woman arrested after suicide of man she accused of sexual misconduct https://t.co/08tMje9XPr,,"{'People': ['Indian woman'], 'Countries': ['India'], 'Orgs': [], 'Slogan': ''}","['Crime', 'Sexual Misconduct']",2026-01-22 10:48:51.901221,Justice Served
2014288877108822060,AJEnglish,"BREAKING: The Board of Peace charter has been signed, with Trump taking out a pen, signing the documents, and holding them out to the camera with a smile.

🔴 LIVE updates: https://t.co/4o7Io7SzJk https://t.co/rI2AQd7pd2",,"{'People': ['Trump'], 'Countries': [], 'Orgs': ['Board of Peace'], 'Slogan': []}",['Politics'],2026-01-22 10:48:58.065438,Peace Signed
2014326008820703653,Reuters,Democrats' opposition to immigration crackdown puts spending bill in question https://t.co/UVCURWyxm1 https://t.co/UVCURWyxm1,,"{'People': [], 'Countries': [], 'Orgs': ['Democrats'], 'Slogan': []}","['Politics', 'Immigration', 'Spending Bill']",2026-01-22 13:21:19.799150,Immigration Opposition
2014288179226906696,AJEnglish,"Following the US abduction of Venezuelan President Nicolas Maduro in early January, Al Jazeera spoke to Venezuelans about US interference in their country and the Trump Administration’s plans for its oil. https://t.co/V3eI6sqSAh",,"{'people': ['Nicolas Maduro', 'Trump'], 'countries': ['US', 'Venezuela'], 'orgs': ['Al Jazeera'], 'slogan': None}","['Politics', 'US interference', 'oil']",2026-01-22 10:49:00.191394,US Interference
2014286641062441253,AJEnglish,"⭕️ LIVE: Trump launches ‘Board of Peace’ with signing ceremony in Davos

LIVE updates: https://t.co/9c4LkE88ak
 https://t.co/rIlRVTmR77",,"{'People': ['Trump'], 'Countries': ['Davos'], 'Orgs': ['Board of Peace']}","['Politics', 'Signing Ceremony']",2026-01-22 10:49:01.552713,Peace Initiative
2014292072627315107,Reuters,Mets trade for two-time All-Star RHP Freddy Peralta https://t.co/w5gt31sg57 https://t.co/w5gt31sg57,,"{'People': ['Freddy Peralta'], 'Orgs': ['Mets']}","['Sports', 'Baseball', 'Trade']",2026-01-22 11:01:04.816994,All-Star Acquisition
2014290697319293288,Reuters,"From a bitcoin buy up to the New York Stock Exchange’s new digital platform, Ciara Lee reports on the latest crypto stories making the headlines https://t.co/5D9MZdelsi https://t.co/TxPjp43Pxr",,"{'people': ['Ciara Lee'], 'countries': [], 'orgs': ['New York Stock Exchange'], 'slogan': []}","['Crypto', 'Stocks']",2026-01-22 11:01:06.321352,Crypto Update
2014289483189887176,Reuters,China's rural banks struggle to sell seized properties despite hefty discounts https://t.co/M5bV7OiBJ4 https://t.co/M5bV7OiBJ4,,"{'People': [], 'Countries': ['China'], 'Orgs': [], 'Slogan': []}","['Economy', 'Banking', 'Real Estate']",2026-01-22 11:01:08.100465,Rural Struggles
2014291803155947664,AJEnglish,"The moment US President Donald Trump signs the Board of Peace charter at the World Economic Forum in Davos, Switzerland.

📷: Evan Vucci/AP

🔴 LIVE updates: https://t.co/9c4LkE88ak https://t.co/JXQ4dZJZo7",,"{'people': ['Donald Trump'], 'countries': ['United States', 'Switzerland'], 'orgs': ['World Economic Forum'], 'slogan': []}","['Politics', 'Peace', 'Economics']",2026-01-22 11:01:32.730233,Peace Charter
